id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
11,0.029059,51.312145,0.0443811,51.3160146,230,False,51.54386146443609,1851.543861464436,1962.9,2192.9,111.35613853556401,230.0,1.0
15,0.094398,51.320556,0.1107583,51.3684616,787.7,False,69.08273283089908,1869.082732830899,2176,3018.0,306.917267169101,842.0,1.068934873682874
29,0.094398,51.320556,0.1107583,51.3684616,787.7,False,114.49972836243923,1914.4997283624393,1966.4,2754.1000000000004,51.90027163756076,787.7000000000003,1.0000000000000002
41,0.024574,51.319435,0.0965878,51.3736604,948.8,False,169.56925504185082,1969.5692550418507,2187.2,3367.8,217.63074495814908,1180.6000000000004,1.2443086003372685
50,0.035739,51.312383,0.089119,51.373289,1025.3,False,216.8700046468351,2016.870004646835,2153.2,3526.8,136.3299953531648,1373.6000000000004,1.3397054520628113
65,0.020146,51.305061,0.0349134,51.3925674,1049.3,False,286.4157003599322,2086.415700359932,2597.0,3646.2,510.5842996400679,1049.1999999999998,0.999904698370342
83,0.040872,51.303257,0.0958662,51.3729251,1136.6,False,345.2582263191942,2145.2582263191944,2644.5,3781.1,499.24177368080564,1136.6,1.0
110,0.029789,51.309833,0.0356646,51.3694154,787.3,False,447.589252641216,2247.589252641216,2247.589252641216,3039.4,0.0,791.8107473587843,1.0057293882367386
143,0.039194,51.30418,0.089119,51.373289,1154.8,False,567.7329132466059,2367.7329132466057,2367.7329132466057,3526.8,0.0,1159.0670867533945,1.0036950872474841
148,0.028002,51.311442,0.1042762,51.3676672,1042,False,583.366055614816,2383.366055614816,2830.4,3870.9,447.033944385184,1040.5,0.9985604606525912
188,0.039315,51.304228,0.0249208,51.3156884,233.3,False,733.9719139309736,2533.9719139309736,2533.9719139309736,2767.271913930974,0.0,233.30000000000018,1.0000000000000007
206,0.035739,51.312383,0.089119,51.373289,1025.3,False,810.5418573358195,2610.5418573358193,2649.8,4130.2,39.25814266418092,1480.3999999999996,1.443870086803862
216,0.042434,51.306136,0.089119,51.373289,1097,False,863.0176958116069,2663.017695811607,2769.6,3969.1,106.58230418839275,1199.5,1.093436645396536
235,0.024897,51.315597,0.0404204,51.3161635,217.8,False,946.2335151502783,2746.2335151502784,2802.2,3020.2,55.96648484972138,218.0,1.0009182736455464
253,0.035739,51.312383,0.089119,51.373289,1025.3,False,1016.3910167587765,2816.3910167587765,2890.3719139309737,3915.6719139309735,73.98089717219727,1025.2999999999997,0.9999999999999998
296,0.024574,51.319435,0.0965878,51.3736604,948.8,False,1210.7391005402785,3010.7391005402787,3310.8,4392.6,300.06089945972144,1081.8000000000002,1.1401770657672852
333,0.02771,51.308052,0.0445508,51.3161474,288.4,False,1384.4213326297433,3184.421332629743,3238.3,3558.4,53.87866737025706,320.0999999999999,1.1099167822468792
345,0.026879,51.304494,0.0446544,51.3160438,375.7,False,1445.4450054075905,3245.4450054075905,3245.4450054075905,3623.7,0.0,378.2549945924093,1.006800624414185
375,0.033938,51.311015,0.089119,51.373289,1007.8,False,1575.2302949058214,3375.230294905821,3876.8,4884.6,501.56970509417897,1007.8000000000002,1.0000000000000002
394,0.028781,51.31216,0.0445705,51.315981,233.6,False,1658.8981909251274,3458.8981909251274,3458.8981909251274,3692.4981909251273,0.0,233.5999999999999,0.9999999999999997
397,0.044613,51.316199,0.0510133,51.3210478,464.8,False,1678.1032130544643,3478.1032130544645,3478.1032130544645,3942.9032130544647,0.0,464.8000000000002,1.0000000000000004
408,0.017515,51.302549,0.02489,51.3155987,249.4,False,1719.9298502124082,3519.9298502124084,3519.9298502124084,3769.3298502124085,0.0,249.4000000000001,1.0000000000000004
415,0.045884,51.306573,0.089119,51.373289,1070.1,False,1737.829228594982,3537.829228594982,3996.7,5124.4,458.8707714050179,1127.6999999999998,1.0538267451640033
434,0.075172,51.411637,0.1251786,51.3964501,493.6,True,1801.8528278444496,1801.8528278444496,2286.7,2899.2,484.8471721555502,612.5,1.2408833063209075
435,0.060215,51.406206,0.0207551,51.3764648,587.2,True,1807.6282319218394,1807.6282319218394,2275.8,3144.4,468.17176807816077,868.5999999999999,1.4792234332425065
436,0.091911,51.352547,0.089119,51.373289,336.2,True,1808.3112506414818,1808.3112506414818,2184.9,2667.4,376.58874935851827,482.5,1.4351576442593694
437,0.097747,51.372635,0.089119,51.373289,122.4,True,1814.2246124142418,1814.2246124142418,2221.5,2343.9,407.27538758575815,122.40000000000009,1.0000000000000007
438,0.11122,51.377959,0.089119,51.373289,293.8,True,1816.2117515492046,1816.2117515492046,2055.6,2349.1,239.38824845079534,293.5,0.9989788972089857
439,0.104608,51.397092,0.1154345,51.37507,374.9,True,1821.0497987820224,1821.0497987820224,2046.4,2421.1,225.35020121797766,374.6999999999998,0.999466524406508
440,0.07619,51.379044,0.0802488,51.3663199,263.8,True,1833.8535998141474,1833.8535998141474,2176.5,2441.7,342.6464001858526,265.1999999999998,1.0053070507960569
441,0.114147,51.387143,0.0553603,51.3659922,605.2,True,1834.703652703962,1834.703652703962,2244.3,3083.3,409.5963472960382,839.0,1.3863185723727691
442,0.125071,51.395588,0.0347314,51.3865732,879.8,True,1846.0449049948957,1846.0449049948957,2087.2,2967.7,241.15509500510416,880.5,1.0007956353716754
443,0.121868,51.395748,0.1020798,51.4191555,449.4,True,1850.8464932693792,1850.8464932693792,2223.3,2673.5,372.45350673062103,450.1999999999998,1.0017801513128612
444,0.078346,51.377187,0.089119,51.373289,224.2,True,1856.1818683097308,1856.1818683097308,2418.4,2642.6,562.2181316902693,224.19999999999982,0.9999999999999992
445,0.024458,51.313874,0.089119,51.373289,994.3,True,1857.5906211175313,1857.5906211175313,2264.0,3262.2,406.4093788824687,998.1999999999998,1.003922357437393
446,0.073624,51.368241,0.064268,51.3652498,133.8,True,1860.0551718308866,1860.0551718308866,2152.5,2286.5,292.4448281691134,134.0,1.0014947683109117
447,0.100458,51.350672,0.1170276,51.3658723,507.6,True,1867.4447484120253,1867.4447484120253,2358.0,2870.4,490.5552515879747,512.4000000000001,1.009456264775414
448,0.078557,51.372413,0.072364,51.4100158,536.5,True,1873.7002882139536,1873.7002882139536,1985.9,2522.4,112.19971178604646,536.5,1.0
449,0.083318,51.377186,0.089119,51.373289,197.9,True,1875.8369128602924,1875.8369128602924,2272.5,2470.4,396.6630871397076,197.9000000000001,1.0000000000000004
450,0.064359,51.365277,0.0873122,51.3724848,214.5,True,1901.6569528705909,1901.6569528705909,2479.6,2769.3,577.943047129409,289.7000000000003,1.350582750582752
451,0.107453,51.361522,0.089119,51.373289,321.8,True,1906.8602332602768,1906.8602332602768,2414.9,2738.5,508.0397667397233,323.5999999999999,1.005593536357986
