id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
61,0.021869,51.304657,0.0545398,51.3148771,436.3,False,349.11102195016446,2149.1110219501643,2149.1110219501643,2669.8,0.0,520.6889780498359,1.1934196150580698
100,0.023236,51.306944,0.089119,51.373289,1095.2,False,508.6046620634359,2308.604662063436,2709.0,3803.5,400.3953379365639,1094.5,0.9993608473338202
110,0.023236,51.306944,0.089119,51.373289,1095.2,False,539.1535700365312,2339.153570036531,2670.6,3842.8,331.44642996346874,1172.2000000000003,1.0703067932797665
113,0.024897,51.315597,0.0404204,51.3161635,217.8,False,558.7743416901252,2358.7743416901253,2358.7743416901253,2576.5743416901255,0.0,217.80000000000018,1.0000000000000009
124,0.044619,51.316045,0.0247675,51.3192834,254.1,False,620.4125205509872,2420.412520550987,2420.412520550987,2674.512520550987,0.0,254.0999999999999,0.9999999999999997
155,0.062974,51.313474,0.1030885,51.3809963,934.5,False,805.2463762923087,2605.246376292309,2779.8,3933.9,174.55362370769126,1154.1,1.2349919743178168
157,0.033918,51.315659,0.089119,51.373289,1031.5,False,815.7684770896561,2615.7684770896562,3125.6,4154.8,509.83152291034366,1029.2000000000003,0.9977702375181777
212,0.017515,51.302549,0.02489,51.3155987,249.4,False,1054.4158529300646,2854.415852930065,2956.812520550987,3206.212520550987,102.39666762092202,249.4000000000001,1.0000000000000004
250,0.024776,51.319198,0.0341878,51.3110577,140,False,1217.2985417271907,3017.2985417271907,3017.2985417271907,3157.2985417271907,0.0,140.0,1.0
263,0.035739,51.312383,0.089119,51.373289,1025.3,False,1243.9172151885002,3043.9172151885004,3058.1743416901254,4534.5,14.257126501624953,1476.3256583098746,1.4398962823660144
275,0.024897,51.315597,0.0404204,51.3161635,217.8,False,1291.0703103253777,3091.0703103253777,3091.0703103253777,3308.870310325378,0.0,217.80000000000018,1.0000000000000009
281,0.0176,51.30262,0.0249756,51.3156032,249.2,False,1307.2963206436186,3107.296320643619,3155.7999999999997,3405.0,48.50367935638087,249.20000000000027,1.000000000000001
298,0.033918,51.315659,0.089119,51.373289,1031.5,False,1407.5442806383112,3207.544280638311,3671.1,4743.7,463.5557193616887,1072.6,1.039844886088221
319,0.021863,51.304675,0.054567,51.3149278,436.3,False,1499.0166827506455,3299.0166827506455,3404.6,3925.1,105.58331724935442,520.5,1.1929864771945908
322,0.028007,51.311192,0.0269932,51.3046156,128,False,1515.2037801176118,3315.203780117612,3315.203780117612,3443.203780117612,0.0,128.0,1.0
323,0.035739,51.312383,0.089119,51.373289,1025.3,False,1527.7993895617958,3327.7993895617956,3835.3,4863.5,507.5006104382046,1028.1999999999998,1.0028284404564516
328,0.039315,51.304228,0.0249208,51.3156884,233.3,False,1542.7106499401311,3342.710649940131,3391.9,3659.6,49.18935005986896,267.6999999999998,1.1474496356622366
344,0.029789,51.309833,0.0356646,51.3694154,787.3,False,1623.1836258942806,3423.1836258942803,3740.0,4529.6,316.81637410571966,789.6000000000004,1.002921376857615
