id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
92,0.078374,51.387113,0.1244739,51.3726108,519.9,True,4433.197102964606,4433.197102964606,4616.5,5286.8,183.30289703539438,670.3000000000002,1.2892864012310064
93,0.029789,51.309833,0.0356646,51.3694154,787.3,True,4447.5084173098085,4447.5084173098085,4612.9,5400.1,165.39158269019117,787.2000000000007,0.9998729836148873
94,0.098736,51.405505,0.1018112,51.3765605,550.3,True,4449.404379951012,4449.404379951012,4670.6,5476.1,221.19562004898853,805.5,1.4637470470652372
95,0.060754,51.386096,0.089119,51.373289,483.4,True,4476.256057872458,4476.256057872458,4975.8,5547.4,499.5439421275423,571.5999999999995,1.182457592056267
96,0.103532,51.401922,0.1043107,51.3811081,271.7,True,4476.694499057818,4476.694499057818,4882.8,5216.0,406.1055009421825,333.1999999999998,1.2263525947736469
97,0.062928,51.420369,0.1163683,51.3771624,603.3,True,4488.242814803341,4488.242814803341,5066.4,5810.8,578.1571851966582,744.4000000000005,1.2338803248798287
98,0.111785,51.33891,0.0570311,51.395133,972.4,True,4490.132668747706,4490.132668747706,5122.2,6096.1,632.067331252294,973.9000000000005,1.0015425750719875
99,0.083441,51.392623,0.07422,51.3887587,194.3,True,4541.463067310276,4541.463067310276,4677.0,4871.3,135.53693268972438,194.30000000000018,1.0000000000000009
100,0.038264,51.36524,0.0445275,51.3161182,707.7,True,4588.386211911824,4588.386211911824,4955.2,5669.3,366.8137880881759,714.1000000000004,1.0090433799632617
101,0.089034,51.387287,0.089119,51.373289,320.9,True,4603.219741716941,4603.219741716941,5184.5,5505.4,581.2802582830591,320.89999999999964,0.9999999999999989
102,0.108925,51.362853,0.0449989,51.3823896,732.5,True,4635.126667014632,4635.126667014632,5227.5,5964.8,592.3733329853676,737.3000000000002,1.006552901023891
103,0.017632,51.376132,0.089119,51.373289,601.6,True,4813.331058436617,4813.331058436617,5412.8,6011.6,599.4689415633829,598.8000000000002,0.9953457446808514
104,0.098981,51.376005,0.09148,51.3606835,245.6,True,4842.1131713617615,4842.1131713617615,5318.2,5567.4,476.08682863823833,249.19999999999982,1.0146579804560254
105,0.097785,51.38743,0.0720807,51.406308,371,True,4859.424688318768,4859.424688318768,5427.3,5797.8,567.8753116812322,370.5,0.9986522911051213
106,0.099538,51.356318,0.089119,51.373289,434.8,True,4863.443770028722,4863.443770028722,5094.3,5529.1,230.85622997127848,434.8000000000002,1.0000000000000004
107,0.07679,51.389015,0.0736461,51.4077535,324.5,True,4863.728793439105,4863.728793439105,5011.7,5336.1,147.97120656089464,324.40000000000055,0.9996918335901404
108,0.125886,51.393301,0.089119,51.373289,567.8,True,4905.189100215398,4905.189100215398,5472.9,6271.1,567.7108997846017,798.2000000000007,1.4057766819302586
