id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
115,0.0955,51.389147,0.0701386,51.4221258,397.9,True,1808.0752024949743,1808.0752024949743,2375.9,2774.5,567.8247975050258,398.5999999999999,1.0017592359889418
116,0.068863,51.363587,0.089119,51.373289,335.1,True,1822.361119019828,1822.361119019828,2336.6,2666.5,514.2388809801719,329.9000000000001,0.9844822441062372
117,0.123185,51.394803,0.089119,51.373289,548.4,True,1823.326251616391,1823.326251616391,2406.6,2975.4,583.273748383609,568.8000000000002,1.0371991247264774
118,0.069946,51.389157,0.0629431,51.4202616,486.1,True,1869.073221537995,1869.073221537995,2012.8,2498.8,143.72677846200486,486.0000000000002,0.9997942810121379
119,0.091883,51.362203,0.089119,51.373289,203,True,1877.7340529350033,1877.7340529350033,2380.8,2585.4,503.06594706499686,204.5999999999999,1.0078817733990144
120,0.056691,51.3718,0.089119,51.373289,363.7,True,1878.4901840644854,1878.4901840644854,2357.6,2726.4,479.10981593551446,368.8000000000002,1.014022546054441
121,0.076555,51.406781,0.089119,51.373289,607.9,True,1923.691379753204,1923.691379753204,2251.2,2859.3,327.5086202467958,608.1000000000004,1.0003290014805073
122,0.116155,51.377148,0.0630004,51.4203747,599.3,True,1961.2980469778727,1961.2980469778727,2335.0,2937,373.7019530221273,602.0,1.0045052561321544
123,0.057371,51.405655,0.0321735,51.3928665,340.9,True,1965.1949194547456,1965.1949194547456,2459.6,2800.5,494.40508054525435,340.9000000000001,1.0000000000000004
124,0.120926,51.389574,0.0951578,51.3625097,534.6,True,1979.7548839197734,1979.7548839197734,2456.6,3178.0,476.8451160802265,721.4000000000001,1.3494201271979052
125,0.082756,51.374752,0.0631218,51.3735545,194,True,2018.8871450274119,2018.8871450274119,2182.5,2376.5,163.61285497258814,194.0,1.0
126,0.024146,51.332292,0.089119,51.373289,798.9,True,2029.4284522405935,2029.4284522405935,2201.6,2998.8,172.1715477594064,797.2000000000003,0.9978720741018905
127,0.125886,51.393301,0.089119,51.373289,567.8,True,2063.4334328222894,2063.4334328222894,2551.7,3119.4,488.2665671777104,567.7000000000003,0.9998238816484684
128,0.0955,51.389147,0.0701386,51.4221258,397.9,True,2074.5187380591983,2074.5187380591983,2584.5,2982.6,509.9812619408017,398.0999999999999,1.0005026388539833
129,0.098184,51.365638,0.089119,51.373289,184.5,True,2100.448095244984,2100.448095244984,2254.8,2439.3,154.35190475501622,184.5,1.0
130,0.048613,51.374876,0.0643255,51.3653021,301.5,True,2118.9933383312637,2118.9933383312637,2509.8,2811.3,390.8066616687365,301.5,1.0
131,0.055912,51.383751,0.089119,51.373289,579.1,True,2123.5165821299393,2123.5165821299393,2687.9,3272.7,564.3834178700608,584.7999999999997,1.0098428596097386
132,0.023236,51.306944,0.089119,51.373289,1095.2,True,2191.811000810698,2191.811000810698,2746.3,4179.0,554.4889991893024,1432.6999999999998,1.3081628926223519
133,0.015889,51.372543,0.089119,51.373289,596.6,True,2223.3276880082426,2223.3276880082426,2821.7,3415.1,598.3723119917572,593.4000000000001,0.9946362722091855
134,0.101425,51.385928,0.089119,51.373289,435.9,True,2238.427437057287,2238.427437057287,2571.3,3007.2,332.8725629427131,435.89999999999964,0.9999999999999992
