id,olng,olat,dlng,dlat,Ts,OnD,Tr,Cep,Tp,Td,WT,VT,D
161,0.116346,51.383359,0.089119,51.373289,395.5,TRUE,2388.621751,2388.621751,3061,3456.5,672.3782491,395.5,1
162,0.098577,51.363592,0.089119,51.373289,203.2,TRUE,2396.906239,2396.906239,2577.2,2780.4,180.2937607,203.2,1
163,0.107092,51.375816,0.089119,51.373289,287.2,TRUE,2400.629172,2400.629172,2576,2916.2,175.370828,340.2,1.18454039
164,0.033918,51.315659,0.089119,51.373289,1031.5,TRUE,2415.219757,2415.219757,3780.4,4814.2,1365.180243,1033.8,1.002229762
165,0.064314,51.361332,0.089119,51.373289,300.8,TRUE,2420.574245,2420.574245,2968.1,3269.1,547.525755,301,1.000664894
166,0.067069,51.385835,0.089119,51.373289,419.3,TRUE,2433.500108,2433.500108,3517,3934.5,1083.499892,417.5,0.995707131
167,0.125886,51.393301,0.089119,51.373289,567.8,TRUE,2436.610293,2436.610293,2640.6,3208.6,203.9897075,568,1.000352237
168,0.07866,51.372605,0.1005907,51.3757966,208.7,TRUE,2469.647192,2469.647192,2932.2,3140.9,462.5528085,208.7,1
169,0.048536,51.374854,0.0642613,51.3652448,300.3,TRUE,2481.866803,2481.866803,2971.1,3269.9,489.2331967,298.8,0.995004995
170,0.042038,51.394595,0.0453141,51.4000725,96.5,TRUE,2485.359486,2485.359486,2738.7,2835.2,253.3405141,96.5,1
171,0.105306,51.375102,0.0953615,51.3668228,193.4,TRUE,2522.525828,2522.525828,2833.4,3026.9,310.8741722,193.5,1.000517063
172,0.069761,51.389079,0.089119,51.373289,383.5,TRUE,2536.542425,2536.542425,2708.6,3127.2,172.057575,418.6,1.091525424
173,0.085595,51.379451,0.0992108,51.3769096,213.1,TRUE,2537.417321,2537.417321,2988.5,3201.6,451.082679,213.1,1
174,0.062928,51.420369,0.1163683,51.3771624,603.3,TRUE,2539.117165,2539.117165,3268.4,4081.6,729.2828355,813.2,1.347919775
175,0.121868,51.395748,0.1020798,51.4191555,449.4,TRUE,2598.444212,2598.444212,2953.7,3404.6,355.2557879,450.9,1.003337784
176,0.042038,51.394595,0.0453141,51.4000725,96.5,TRUE,2609.587591,2609.587591,3333.3,3429.9,723.7124088,96.6,1.001036269
177,0.107254,51.40281,0.1138367,51.3794535,421.6,TRUE,2618.000493,2618.000493,2834.7,3255.8,216.6995068,421.1,0.998814042
178,0.107407,51.402727,0.1138567,51.379536,419.1,TRUE,2620.799281,2620.799281,3732.7,4311.3,1111.900719,578.6,1.380577428
179,0.059754,51.385145,0.0579367,51.3888558,190.1,TRUE,2642.867539,2642.867539,3092.7,3366.7,449.8324612,274,1.44134666
180,0.017632,51.376132,0.089119,51.373289,601.6,TRUE,2649.214982,2649.214982,3849.1,4447.6,1199.885018,598.5,0.994847074
181,0.089086,51.387357,0.089119,51.373289,322.1,TRUE,2653.452656,2653.452656,2778.4,3217,124.9473444,438.6,1.361688916
182,0.064314,51.361332,0.089119,51.373289,300.8,TRUE,2691.79406,2691.79406,3153.4,3454.2,461.6059399,300.8,1
183,0.058443,51.398224,0.0872306,51.3729683,535.3,TRUE,2714.909632,2714.909632,3370.6,4054.6,655.6903685,684,1.277788156
184,0.101423,51.379012,0.089119,51.373289,259.9,TRUE,2764.686051,2764.686051,2888.6,3148.5,123.9139492,259.9,1
185,0.023732,51.309054,0.1079209,51.3949842,1332.2,TRUE,2777.149935,2777.149935,3002,4654.3,224.8500649,1652.3,1.240279237
